uzemanyagszint;uzemanyagtartaly;loero;fogyasztas
0.6673490402699309;81;244;11.83372284186437
0.4246626194740538;78;326;12.788407652877144
0.6128648615894753;70;219;6.093667377616405
0.7748244677166356;74;178;9.668689806600984
0.26078239816004156;84;315;6.7219750742409135
0.6843168689595871;48;330;13.050756494378087
0.4705592252733982;73;276;11.87898526484276
0.8923317348239586;73;226;8.330952035078717
0.28894333895590996;70;219;11.686057780939457
0.19080072172125673;68;299;9.609404539448782
0.012936866195811136;58;387;4.979969893830854
0.2312726783387975;74;175;7.2238507001136085
0.6153819936616567;63;164;4.3651231882382024
0.3244960040882634;49;108;11.110761633076736
0.49791142139617384;72;357;8.48015545080391
0.8472164468358414;78;226;8.04536014238598
0.5855429610029169;85;243;13.08138471447791
0.29036005537780807;60;152;7.964926657156713
0.6817797112222418;68;364;11.996307463419585
0.46331360074079453;73;425;9.138471257308574
0.5931137804722838;61;217;8.00524014983999
0.1760606947060931;63;436;10.3062163582347
0.2325111477101629;62;225;9.269555974284458
0.595417435665781;51;260;7.087463806569046
0.13458080845001397;46;187;6.289854191888323
0.34474221371220626;51;133;6.773677668566801
0.7366323992718099;56;380;5.2244710665412795
0.4430342225816295;60;158;11.875134877156052
0.26541120634299786;76;199;5.957931003376507
0.19473787887973448;61;193;8.140973633231342
0.3852373924774428;79;177;7.265981868653174
0.24687285371295753;68;437;12.17595151744309
0.8085320533936858;49;418;9.656953737640709
0.513806728224977;84;168;5.021815640153215
0.5187214030882429;83;120;6.054492138297538
0.4912233647747256;80;398;8.177281123647978
0.7277296887859228;45;102;12.068583951498585
0.0007446852517686287;54;445;10.247510718866305
0.3406920197295986;73;136;7.802299968532355
0.9485489625187616;53;203;5.628324891993435
0.9127964124558962;73;230;8.747606955724171
0.3338637490727485;59;423;6.424618795809966
0.23096225093269673;60;216;8.452258188851992
0.9899516377182563;72;370;4.486278897674679
0.5622148271050532;49;207;6.18509352565825
0.11698643156459199;78;177;9.11271375816165
0.656144507935936;71;317;8.379169653593319
0.8959654581907588;77;442;11.153293539384052
0.07186515692209061;55;117;8.010176561836552
0.29221793283747066;77;126;11.19641836905721
0.6874485440009905;54;372;6.6826619175188435
0.8353529888886472;52;396;13.221421069072669
0.4244527603082121;78;102;10.377266598032868
0.9355797230415833;54;189;8.103346566756027
0.6288194482797049;57;406;5.280436026598396
0.4075214671387435;53;370;8.371211089751604
0.9611744049372034;82;223;11.653122627551667
0.24997895229900946;76;409;10.098158336018983
0.6768473580173568;75;179;6.04496250446192
0.7577518206579672;76;232;11.710207876684365
0.08905102685636501;80;318;4.1318557651521495
0.11528625154378569;78;214;5.2670183081975335
0.9582304311945428;73;247;11.652100363530996
0.3624459531631039;60;295;11.844904715087488
0.79023548979231;59;406;5.249893078367283
0.9135878880174602;58;172;5.775099847498108
0.6082131055394397;73;111;10.370212992547348
0.3044280023753201;84;334;10.474347240865498
0.44460318859825165;76;409;5.301515882244435
0.1852240905849356;58;147;10.156830763934611
0.2463249859923069;84;223;6.3080519584476065
0.6711156003018101;57;432;5.59796415771273
0.985001999694325;52;185;4.2666079545891
0.3864373927530256;54;131;4.31694451840959
0.6811582890059438;58;185;13.291978431055908
0.8440377624662543;58;120;6.687132495358462
0.02227340382287879;77;156;11.278565421736527
0.8263385729852427;64;140;9.949880826934313
0.5397108529135087;72;392;10.624837088659056
0.4358703072604033;60;114;5.39887538920585
0.9130242344065009;58;447;7.979458124560181
0.7984310718445387;76;387;6.510855291212653
0.10459641138103737;52;419;11.993959469273637
0.14417198424585198;74;152;4.402083058883958
0.37985646868728595;71;236;8.899703903991377
0.24523237090512773;67;185;13.973471906280043
0.9894489746691861;74;209;10.99257743305824
0.2867838809918908;50;254;7.302206356673272
0.47323722617568786;48;237;11.613914074928077
0.6250102678317113;56;337;11.597906392128603
0.7634378740922614;65;193;5.168950537029929
0.6313784534098009;58;260;7.19912264593079
0.8345162500919059;74;396;10.494498954541122
0.6722456750088441;75;159;8.26652382724157
0.13121928634936375;64;250;4.175125632534083
0.46058320000291897;45;413;7.467152347248063
0.0016798760858663941;82;194;10.991579582015444
0.3746307903475009;56;215;12.823472563780129
0.422582876394478;66;309;6.140403898560079
0.894538817171802;69;235;8.13802461070001
0.020361099668485205;85;104;11.443362850109109
0.6194406374039286;66;211;5.253652036003226
0.7197784401993155;62;110;9.633540403178213
0.5560034102555627;66;210;6.039496480118807
0.6026168846956568;78;146;13.44461686831383
0.7046039914916982;46;373;12.537786913339206
0.008606976750704542;46;152;5.370462489282631
0.5248535055739006;65;206;9.79876278009766
0.9782040901373673;72;442;10.677486563188
0.07828121259474596;48;342;9.410300714458035
0.9797355404896035;56;104;4.476011890214193
0.5869758664877538;60;116;8.280559914127743
0.04631504934236397;48;174;12.569040216084785
0.5365501810510077;64;284;8.530125282928438
0.7895584934603056;51;312;9.622817650680977
0.9571622359393686;49;290;6.20605683494727
0.5053760243050213;49;174;7.942165482032877
0.6976855336974709;72;332;9.43432398986436
0.34882071154298466;74;390;5.136413966748342
0.8621913548483529;75;284;7.634394528186883
0.8755522370710319;74;277;5.54833121190172
0.17666024410625947;85;303;4.392272861984693
0.8546410059604262;64;246;9.84738785152988
0.39324050658409027;82;159;12.733825696727903
0.4755508052691614;61;210;7.128988499830244
0.0352912005620768;53;396;8.475728972295126
0.020038981914553555;70;295;11.319805404707635
0.12500524482437547;54;315;5.562312663008925
0.4970249711505287;80;442;13.836994793166008
0.9914178181914846;79;110;11.287606728934225
0.5235300447889253;83;184;12.829416523837024
0.7642916855579244;64;152;13.755350895252576
0.18841146598884773;59;146;10.72246498720192
0.48171957643652163;49;237;8.823753950836025
0.8364077058069818;61;277;5.558482919967146
0.024096971359667818;70;165;4.701959546980393
0.4328797857144613;76;346;5.42583818261423
0.7800905486097067;70;115;7.864054613001454
0.8422669526069992;65;239;10.73780166686529
0.2924324369013803;60;388;10.020388682891493
0.423957492838718;82;311;7.2225046968030675
0.6111145459467284;69;370;13.478619414093648
0.08490260494163626;50;196;9.799990411665544
0.41448014697301416;69;322;4.881654357007211
0.10390697185898667;80;430;6.222080524199192
0.9189664156175175;78;124;6.140438400438357
0.6198613599903149;73;359;6.772777792601362
0.1793495036826045;50;395;9.062803267637175
0.5879265929309382;72;206;13.701730802516698
0.4981112223198849;51;142;7.775478237273354
0.9370962068153809;71;448;6.430148394107597
0.7960045214171894;63;334;4.8956283880076015
0.6376945942039488;46;220;13.057328787514697
0.41164135515089395;56;171;4.713474346859514
0.27958710912130136;84;139;9.643102535840818
0.9897178404983819;67;122;6.61865209022922
0.8942215397128196;72;107;5.68135566300537
0.09376732036384405;46;434;4.825550246534764
0.3518415858288694;76;224;10.380228010050219
0.17045601365336838;68;340;4.832733510743926
0.567417439161784;73;216;11.160918192443013
0.9770270081258764;74;323;5.794469155431646
0.3790411534394357;79;121;6.205778385978703
0.8478905668463305;50;201;9.464013649625361
0.030593022176050755;71;273;5.457771588778954
0.30580246605315486;81;185;10.638376538105732
0.628638865190652;52;243;6.900530267568984
0.6851443813033622;81;340;6.386410318526385
0.17543551382832623;47;179;9.01069103672063
0.6667485499369747;54;283;8.530573675497687
0.2527646080753;66;106;5.637178928698827
0.04026746069250431;81;285;4.165791563426478
0.37352327004482566;62;319;4.698961429364299
0.011649803400506364;47;170;5.400575207294442
0.046988660710068575;82;235;11.192274301878449
0.9308511264608621;50;122;10.962595663656483
0.837126028849921;85;137;8.279811974859486
0.908672848252735;46;113;10.856308917524423
0.041248746854280594;71;234;5.504822309002303
0.3562862417739002;70;276;11.950466018377686
0.6406444120592469;71;309;12.813229566331866
0.8761537484636347;56;408;12.554766565520985
0.005402701419084055;73;162;4.037190876025168
0.6705093120228746;48;153;10.64634096388324
0.09766930387803474;72;435;13.500449773333958
0.8180780307113333;50;300;10.466048447577958
0.9973411946897233;77;159;6.012802193523672
0.44009136034143825;76;246;7.620497746932005
0.6052580380595513;80;167;8.010334188483649
0.34111474197011016;58;214;4.403257890553663
0.6502586335549568;84;140;9.773114646020058
0.7069369580907001;58;272;6.363074809309229
0.7856568276266086;82;331;13.138505522495633
0.2744281952152102;75;194;10.101978989267506
0.6292284913842743;54;205;13.977377000107445
0.005965563991109923;66;405;9.681252444886066
0.18285554331933185;60;250;11.807798058353745
0.45009624476621657;47;299;13.76602396880656
0.4626208550155977;74;147;12.639078099154368
0.094065964197252;71;233;4.363646946528267
0.9217748639413764;61;172;6.145441730676869
0.16226910090822633;84;190;8.483100438041081
0.7155644601770222;80;363;5.991935758881129
0.19416500148934557;67;351;13.25033899785053
0.6791270520797311;52;125;12.335172721461243
0.37146583986977144;45;228;9.343562145399577
0.0920944034033837;80;171;6.279240893204434
0.3581585136156509;79;362;12.29485115168853
0.5480559480037306;78;157;9.991380385030205
0.8736326161039517;67;338;11.1655286752464
0.49697059084382;75;110;13.900167452263425
0.08495203441802801;71;436;8.141836234370157
0.31426228973343184;45;365;12.95909973328162
0.0129184195827311;83;163;12.497478597288602
0.27641400892278734;63;434;13.614291241392879
0.6489362842234809;46;315;11.40933192329921
0.35146345794909106;81;432;7.245725280951797
0.9066291154002987;57;373;8.529338752571752
0.87374925423362;80;372;8.471786045923162
0.014820698984996605;68;113;4.739398828035204
0.19938477250832654;76;275;13.808354649282322
0.968335192730891;83;427;9.78650201713404
0.00018802278610852152;73;152;10.704901483635473
0.764894445730148;75;340;5.410513889545296
0.6610574024976245;46;314;5.088770341218833
0.8719120722605824;61;392;8.700829342180182
0.052937830838479805;47;419;7.567058416036337
0.8801464490826861;67;323;12.157047217238144
0.10492388237261963;48;114;8.059395195440006
0.40555311736616617;81;302;11.511009827496125
0.6422221591636784;85;273;4.336858220345091
0.2971084589804859;77;306;5.875333590749487
0.1821951120468719;46;379;10.745569231578113
0.3837963205796573;72;156;10.243098990899778
0.7930157111018424;48;297;12.430465756444717
0.6012447440619489;64;103;4.767961988690763
0.6119970215696819;54;408;7.523445348851261
0.7547238184671844;83;279;9.571991714248204
0.5179609411668065;67;133;9.636043206674241
0.9323650327161551;74;433;13.101638661712023
0.23657418780396067;57;200;10.657274541831404
0.014196318157134846;63;104;11.322333249203263
0.5527745694752091;82;112;13.58887084933394
0.9806440591519445;54;374;7.630548174530176
0.6882102925563375;81;430;10.905396555352045
0.06124766393265968;75;156;6.184598077905704
0.46528994562893444;50;399;4.291121017216048
0.09605063333592323;47;319;9.848435514952426
0.5101332424810359;76;150;5.980159572746333
0.49326934455096083;48;207;13.038153699058652
0.021436263033165037;66;216;11.468410969956494
0.7769393421238687;61;416;7.024839676596413
0.5580415631759519;70;340;6.630209333633781
0.9953140480267997;53;338;12.187836875516805
0.12816367486040203;52;278;9.929606512828833
0.7504263835389462;68;121;12.430040785390966
0.3272030599325164;58;248;6.572596785844833
0.281874690391983;45;428;5.656129254992753
0.44052552892748276;79;382;6.418397107395782
0.7279757617399363;52;397;7.296967132650178
0.1737769469738012;54;312;11.92959552917753
0.8185488938123621;59;183;5.1693023623661025
0.04994822348917871;63;364;12.467736815953371
0.3227971609151161;76;333;6.441340420142803
0.023690445825028217;71;257;4.847625049850096
0.9956623207740227;67;433;13.022886422219049
0.5043935885807341;72;321;6.399522039709872
0.10024217276365655;57;220;7.194662686121584
0.8937021848894676;85;166;4.96718538137361
0.626058834471634;57;244;10.577072128177893
0.4199019067127646;53;298;5.948123999225883
0.024234781539207773;46;408;10.996374969972454
0.7558335280109524;48;386;10.717474673797497
0.7585161676235863;61;348;4.3041489419278145
0.5982379195065316;64;108;5.14307015220659
0.5274062868522721;52;124;9.286601702759995
0.27189474456454776;55;356;9.784329798110377
0.9822921611076005;45;426;11.548191996957545
0.8911983355712714;84;160;4.96114657411368
0.695373056084315;83;102;6.054810350364499
0.22102876511211644;46;256;10.219979730007752
0.17069318954495694;85;279;12.656655634132372
0.5594654674363277;85;421;11.767546032346116
0.7962618762626159;72;397;7.249490713024128
0.09888582142264657;68;401;12.637878388751348
0.40829080004461793;69;237;4.034268662903543
0.8960118412458699;50;179;4.519407781368908
0.8528808684293707;82;114;4.929729841824796
0.9909444695657603;79;148;9.094916163699757
0.5932489170920349;79;385;8.748864321994963
0.19646899228421255;62;302;12.1844169326837
0.6790429443807113;57;248;8.545188924915418
0.7257947054603597;81;286;10.87970900863526
0.0013479844512955808;80;434;8.90063392120244
0.5966494622578192;75;218;8.499907111024559
0.813463136217282;47;150;13.300101508993713
0.7295728565087376;76;242;9.560198752023142
0.0035578670582220306;84;135;9.549771796324823
0.7743220829898094;68;248;11.880799462771707
0.3475705425766318;76;182;9.552655863461517
0.9282603517478017;78;270;8.588960520250392
0.4889105346889093;68;146;9.44369762470495
0.8967213526742481;79;216;5.862177127881887
0.3005394891119917;55;358;4.303640083027803
0.24050669904003574;58;273;9.112932534038634
0.4461010144924953;69;323;5.246862354813994
0.43264570365499955;78;364;4.028041115201914
0.17409523507035285;56;199;12.537629942025127
0.9052503321477513;64;238;13.313455163090547
0.9816920262028973;57;246;8.71174522136612
0.40290071289970686;83;427;10.823273684425146
0.44159035630584154;82;229;6.075848152838796
0.31031993651502887;85;368;5.638582969545133
0.04623452980151088;81;278;6.031551468303428
0.23123359259187048;54;213;4.886008119066353
0.7502826118015091;57;335;13.866435090732416
0.5527167475544786;62;345;8.633349925979918
0.22959691013880668;54;390;11.717035068949292
0.7206677384929148;49;129;9.74343588157225
0.8086770338805771;68;367;8.166336394860004
0.7065701408133348;85;412;7.6136527021857
0.11500765308031924;83;326;8.592354108778588
0.9235698699822185;79;295;13.357655139332477
0.6692741054743877;79;259;5.730214849478287
0.6190469626871915;68;170;8.265932685128977
0.03909830546762938;54;338;12.98860448075308
0.8791807764292183;85;422;12.038770993507775
0.24876179440991375;84;389;7.6505747807896185
0.3727080809718055;76;389;5.814736622090738
0.9833854909675556;57;427;5.74925410127117
0.4018778250667464;78;386;6.457180255401079
0.30566534524072786;58;318;12.460902555596984
0.8865214035867;69;322;11.748405416627332
0.29898944535330263;65;360;5.472737306433805
0.5992591283050325;63;169;8.93175701668003
0.05355615386481016;53;383;7.864454749834508
0.5401866026842904;54;260;6.055367931568207
0.4311809197226809;70;297;4.852378021511461
0.5554344138460175;59;289;7.689550424113099
0.9209269591075331;63;120;12.83265189131408
0.43683248783925166;78;446;8.77613364062897
0.6520333791662023;82;427;8.92094170058326
0.653203404875526;76;210;12.991615914875585
0.030432415026719117;54;328;7.578734188454367
0.2618713220743869;83;406;6.9602994427366625
0.62727734302326;53;217;7.887069685657297
0.7077581352604357;60;160;13.238666948071085
0.6188099176011621;48;128;9.496603171896329
0.749541429214254;76;415;8.913298009148905
0.37664832103199297;80;332;10.530163412167386
0.2220132947442569;76;140;10.865453137785938
0.8516250414776582;85;189;13.335134788052345
0.89414447958087;56;187;6.039378269276742
0.6002845751178891;77;302;12.945832888635978
0.16494157837638046;55;106;4.253807431267231
0.4728664319558642;50;443;9.104577076307082
0.7340551819518689;50;233;13.783312195966774
0.9750759160895982;64;226;6.951982768365631
0.32866865512138344;48;426;6.910239918521067
0.19346549169900873;48;239;5.1070602524429605
0.6678933528500351;67;180;10.981760593244339
0.8813883060406567;50;114;4.547457483065928
0.5507209297657761;70;423;13.370992067306274
0.5169755903638545;74;122;7.367847782119262
0.5045150237191263;49;302;5.420322170664417
0.6287839345964193;84;175;6.061925252440498
0.6701968009089094;45;318;8.767099013393734
0.8759684876171386;49;312;12.625975930815978
0.7412452707904555;76;286;11.323666420783212
0.02983627124968724;59;166;6.379367633211178
0.4773905282690655;59;299;10.15045524110965
0.18488588501507508;55;256;10.867283161833939
0.8156739285937521;77;321;5.746223078771538
0.6895686176458361;67;215;6.199891459822181
0.4374112375732889;45;383;6.8057687615944795
0.058849275985309535;70;293;6.199748467785465
0.38536663141796645;45;359;5.8996184596345165
0.8869389644599377;72;250;4.59140092931918
0.6616644822082339;81;113;7.402969976981255
0.7659761197040543;59;348;7.82912770067796
0.8180629361435237;66;207;13.322215833032358
0.31524330451953586;74;189;8.32889682622826
0.7905810449337308;51;337;11.481625376741714
0.9920356868624315;61;366;10.41919765236213
0.12223668847712987;80;231;11.176030696751637
0.09203769013671292;62;298;12.956441778731424
0.7980216204211186;70;351;13.635539423452805
0.7588119673639294;69;394;7.33802833385999
0.9519002394291125;67;261;11.723611198803852
0.5768738681568153;58;245;13.226737678890157
0.9855726837743466;74;320;12.136745510625104
0.0017461324606046214;67;382;5.228594345492456
0.07353023653406765;50;125;11.115570613214349
0.7161557391318947;60;421;9.487439782896008
0.9658537878918559;64;114;11.577959652105172
0.6013226014263887;75;137;7.521551486009729
0.7433786307392453;81;262;6.0663054543175905
0.46965997420588;52;268;8.33614900480303
0.04637198789458319;77;101;10.667328349995792
0.12749513804510293;54;437;5.535433136226864
0.11417386757542536;60;164;5.767976536986166
0.009040543404547963;76;355;8.659968151738383
0.6216771903311736;51;181;7.581361175389613
0.31072247470900416;45;189;4.484733956510429
0.6062605842917156;68;389;8.531173464838322
0.49007478755745315;80;240;8.200578256603123
0.41027239752939715;58;306;5.022651379369793
0.28048988726299107;55;349;12.013591054752812
0.8656316887142712;74;171;4.631072994375823
0.4467682745703544;78;186;11.216789745352141
0.6319095185725089;82;296;4.129606571217997
0.4653398691421964;63;183;6.679950117717006
0.2160723955349484;77;325;9.511161818927087
0.9102859808670993;61;285;9.052230605559508
0.13879266402642987;80;243;6.233283459968096
0.5721332819860665;56;202;8.905982981388796
0.6895060529071304;76;265;7.3629095540899545
0.6071600190829463;63;304;7.26230470240033
0.8753242604564058;52;424;11.806659660225188
0.2937510082647131;57;115;4.368226098162533
0.19389724917448903;66;158;8.787992937083079
0.4279598313521139;61;446;12.655953909867609
0.9494672538993306;73;180;8.328729485043187
0.7908856775401856;63;284;10.84991236576414
0.909832736661809;68;217;10.690998563653242
0.9321663644714182;57;155;7.284681264458248
0.7818386153974376;47;146;4.014618739717167
0.753588105564321;45;447;13.661853650502932
0.9276338311662884;79;307;12.485193944497029
0.8629578597177912;74;330;4.795209257066505
0.7344514301310402;54;267;11.146801649639468
0.11243524269097094;60;155;13.63386067941266
0.5773526670274325;76;126;8.231985778057231
0.3224346041605298;69;105;6.271957628955429
0.8804210939273147;49;432;11.746865154127342
0.6409428732587186;80;116;4.552782189000256
0.6302621031699441;76;386;13.619620118661032
0.039640965411721796;59;272;10.744200056421567
0.2587498716116905;50;416;6.0101194616255444
0.1092675414926475;53;386;6.504039549857713
0.27204395761432554;66;125;8.738748769877354
0.12694331625925714;70;406;6.538691366774933
0.9914475348311412;80;108;13.626261461238013
0.31134320605876054;69;145;5.849013813634411
0.8091493108553136;55;423;4.938739280660887
0.12661330667762716;64;188;7.785450165176557
0.2265787579284646;75;247;5.534768831358133
0.5323338087051717;61;101;13.460239220145866
0.5838109628918075;64;245;9.206856197479892
0.8221038928431423;53;449;7.143904238929433
0.1061571991677237;68;183;10.893613394162237
0.5094138400411307;67;220;8.593099903508673
0.2275634328996372;82;299;10.064919410614786
0.28748255015034463;72;320;9.75928970549431
0.48368041997392863;49;170;8.005617357053843
0.19941968994324377;56;331;6.356591053703654
0.07348267251436502;70;219;4.050546665912517
0.20872826725881155;58;414;8.494055286962855
0.056722327830270314;68;154;8.505601275380256
0.9277331720875867;80;435;6.411959681966652
0.613342745290497;45;183;9.61578995329491
0.9839747421510578;59;171;11.585824306283886
0.668234685397583;66;304;5.720985836466315
0.42534543451869145;84;221;9.911965593789006
0.6566397459046888;53;307;11.680456915968524
0.9112061243509876;79;200;8.32795255775876
0.9734517708688297;60;328;12.442279768552996
0.9381113411489745;83;271;9.187097721668827
0.4802852362844354;68;152;13.690406485724221
0.18379688571623554;81;387;12.115390552402964
0.3608352537681704;73;211;10.916584333588638
0.2665586273535828;52;273;7.74434321010664
0.02706465420357418;82;232;10.371072981955997
0.3027834072420228;54;276;11.5608155734132
0.4861464906043115;63;321;5.495388270123353
0.8589082063457429;71;134;8.81792281548375
0.9140290770612942;75;166;13.303914780795596
0.6907321082572757;60;102;9.476286847327469
0.06112522531721232;78;402;12.036875900097716
0.7302320586865606;62;439;5.250070933225778
0.9684552482547693;45;434;10.030551773845406
0.5249384084893379;71;274;12.300801032737631
0.6694784709618826;60;403;6.01683640797917
0.4621769758029972;62;330;11.04718992756557
0.1130658301123817;69;228;4.118274427530908
0.5313850538613977;52;180;13.518178385097945
0.1268569416456916;59;340;4.327198798031073
0.7042439290976658;85;405;12.989078343656377
0.4485526465631726;52;171;9.216622563774063
0.07504451184416183;65;317;7.231487873197519
0.02882881341499488;64;401;5.867090771284325
0.7798630831585693;62;438;9.780661542864985
0.3855976554199433;66;262;10.525579692298784
0.824416184837513;45;156;11.306343119314302
0.13105416150951665;46;398;5.613070509358265
0.9598443121672671;58;310;4.143072281649713
0.8934658970323825;53;152;7.446028196678391
0.6931495391581163;63;290;6.316658775589819
0.26853365451432065;71;104;6.120768781350192
0.10951097509575669;69;137;13.098642144593823
0.733481030354471;56;322;10.837439491091715
0.9095175989903539;49;101;8.877844836856218
0.22669057961854977;45;250;13.463206077802443
0.10208107118333365;78;351;8.104487065912945
0.16456189316030012;55;392;8.607999205037059
0.8666781759069939;84;191;4.336379758634474
0.37144450176402366;54;166;13.97067803099329
0.5635595926439749;47;367;12.600714708378023
0.6364133267138746;81;199;11.95090611410312
0.14704215979294544;64;122;4.703382271862023
0.7984022988166526;63;244;6.080458350409212
0.8921569571552609;49;242;4.095401845953083
0.374471999483463;57;444;12.087969643646844
0.6441966533683328;66;334;5.569222379957155
0.395909926031493;57;159;8.7801301615875
0.6184725131860076;79;128;9.455746966966352
0.8315135678624179;45;245;11.110676324209134
0.2358649094122629;67;427;10.671488799522688
0.7253766599591738;79;390;10.805311356621013
0.9830664208230561;71;165;13.262017918693997
0.4177516470720023;76;368;9.255716639493766
0.39384768846301443;51;311;10.390701722763609
0.8285640017352721;49;224;8.656391745643433
0.24079229509812716;71;213;8.53368855380024
0.6692272905467423;59;107;8.827316338469773
0.012129179475151464;54;122;13.895236339289593
0.30204839222508684;74;318;12.011753311543705
0.48930379007891345;78;259;7.186522374644552
0.00426392802169151;78;144;4.544838593035638
0.42171174790070687;48;344;12.77014094827987
0.21754390301814575;83;271;5.5286371125697915
0.7337174317747602;71;333;4.400820541461043
0.07511744044070368;77;159;9.651038758737638
0.2479343625999234;81;175;7.269189192202104
0.349403809823728;56;374;5.901610201487527
0.14211707997531509;65;447;12.768940243313454
0.5015050065619612;46;132;4.548488937587237
0.0878441592292899;84;293;10.99686092652854
0.3424749200472693;78;205;6.014254722498027
0.9071400765271377;54;402;11.065587596562924
0.6214552243831929;65;263;7.045123281396503
0.32996212668282665;53;351;5.316907459798486
0.1451027380265283;81;329;8.257248452337013
0.7405353334899142;73;113;11.646690765581194
0.22982337799011188;51;203;8.752194738440457
0.8451086013092111;72;376;10.09821149996295
0.6154689364014546;83;379;6.755498036461519
0.5302612751519756;65;314;12.62080497056225
0.5823427833166889;71;360;4.366477507575279
0.18096455253787924;77;100;12.021837481467978
0.7112226966301173;68;122;5.236936719075619
0.5062151895310892;73;169;13.639634496964758
0.3684709152811956;66;232;10.543161590623642
0.10682910329957251;47;441;9.897394873908983
0.06724932066471512;63;111;6.99831484607573
0.19735071865372045;53;138;9.33084174333127
0.0683159505024925;79;394;6.127763286758007
0.11651711275136756;63;163;12.962864535010219
0.5535001523206197;69;155;7.139400954283511
0.03764777982499923;61;207;4.457755138858317
0.6367796075851547;84;135;10.897810132650047
0.622533902781468;71;376;11.630156508280354
0.2962861148284921;79;310;13.874377549755698
0.7238578717872699;81;346;9.361593925173807
0.6971704577607662;78;275;11.328370233683987
0.8407038623028322;74;236;11.987712957298948
0.05123027208842401;46;429;13.35453863826346
0.8462473641327233;63;348;6.8304218312982385
0.29258108079164225;49;128;13.605574108983895
0.047669693546750325;45;265;10.302017357856517
0.7566897331699347;46;392;8.808579252529393
0.7697055239896229;54;277;12.98738723546602
0.8165604943148033;64;434;8.73131654396976
0.8979584572615122;79;384;8.82548644673038
0.8321232671759996;74;278;4.243824459735804
0.07209406361820281;61;103;12.139898570876195
0.77601157943175;65;313;6.9742886521689185
0.5137152679014073;74;213;5.302092255548541
0.343000949519788;54;271;4.974132847297011
0.17127583058089924;76;170;6.570223472467646
0.7731547518528672;52;450;7.878156661484286
0.5538734148737096;67;117;5.102227218139866
0.4014326792194812;77;234;13.361791557124445
0.7034938035011545;82;289;10.720567674176078
0.9701207586897451;83;442;5.92145132443016
0.03951867260595854;55;197;8.240866150679677
0.9633467676418652;49;379;6.124973379202397
0.6432113713033801;58;172;9.585561780327346
0.2181823285489941;76;175;7.6722958368073835
0.5683301258458898;58;395;4.39358798517116
0.6118780887220298;67;268;12.31769040390656
0.8122830461254096;78;176;13.80949113608547
0.34293154362298617;55;431;8.282583540364309
0.5052803721274495;81;353;8.52537736276651
0.22812473795406663;62;219;11.744790663384464
0.4498927207093668;68;222;6.827718923908322
0.003524722030052496;48;435;12.113310742247032
0.3424245873514724;72;257;6.30308067092511
0.6993674000767698;80;366;11.993440725743264
0.615318314741471;76;105;13.996718369690107
0.6710236627314343;78;427;7.00910591551192
0.2779362010843116;77;318;4.779944699015474
0.7805395881945735;56;397;7.859747016000862
0.1364356572355222;55;275;13.993012942895685
0.649768900156168;46;394;9.10936742165067
0.9509207975260059;60;414;11.740014295053378
0.3059148523194599;68;304;11.481199790359597
0.14724170389029723;66;383;7.694711988486783
0.5991406442823614;69;424;10.37889492609004
0.1963918348059449;76;436;9.778657960442104
0.3856077974242652;47;343;12.69129070136161
0.327456956824714;50;344;6.437357714718033
